,alignment position,genomic position,edited or not,positional entropy,average score difference
Pl_psbA,352,113,0,1.00,0
Pl_psbA,353,114,0,0.80,0
Pl_psbA,354,115,0,0.92,0
Pl_psbA,355,116,1,0.77,-0.17
Pl_psbA,356,117,0,1.00,0
Pl_psbA,357,118,0,0.63,0
Pl_psbA,358,119,0,1.00,0
Pl_psbA,359,120,0,1.00,0
Pl_psbA,360,121,0,0.77,0
Pl_psbA,361,122,1,0.75,3.28
Pl_psbA,362,123,0,1.00,0
Pl_psbA,363,124,0,0.92,0
Pl_psbA,364,125,0,0.70,0
Pl_psbA,365,126,0,0.55,0
Pl_psbA,366,127,0,0.85,0
Pl_psbA,367,128,0,0.78,0
Pl_psbA,368,129,0,1.00,0
Pl_psbA,369,130,0,1.00,0
Pl_psbA,370,131,0,1.00,0
Pl_psbA,371,132,0,1.00,0
Pl_psbA,372,133,0,1.00,0
Pl_psbA,373,134,0,0.89,0
Pl_psbA,374,135,0,1.00,0
Pl_psbA,375,136,0,0.85,0
Pl_psbA,376,137,0,1.00,0
Pl_psbA,377,138,0,1.00,0
Pl_psbA,378,139,0,1.00,0
Pl_psbA,379,140,0,1.00,0
Pl_psbA,380,141,0,1.00,0
Pl_psbA,381,142,0,1.00,0
Pl_psbA,382,143,0,1.00,0
Pl_psbA,383,144,0,1.00,0
Pl_psbA,384,145,0,0.55,0
Pl_psbA,385,146,1,1.00,1.00
Pl_psbA,386,147,0,1.00,0
Pl_psbA,387,148,0,0.85,0
Pl_psbA,388,149,0,0.83,0
Pl_psbA,389,150,0,1.00,0
Pl_psbA,390,151,0,1.00,0
Pl_psbA,391,152,0,0.95,0
Pl_psbA,392,153,0,1.00,0
Pl_psbA,393,154,0,1.00,0
Pl_psbA,394,155,0,1.00,0
Pl_psbA,395,156,0,0.65,0
Pl_psbA,396,157,0,1.00,0
Pl_psbA,397,158,0,1.00,0
Pl_psbA,398,159,0,1.00,0
Pl_psbA,399,160,0,0.78,0
Pl_psbA,400,161,0,0.77,0
Pl_psbA,401,162,0,1.00,0
Pl_psbA,402,163,0,1.00,0
Pl_psbA,403,164,0,1.00,0
Pl_psbA,404,165,0,1.00,0
Pl_psbA,405,166,0,1.00,0
Pl_psbA,406,167,0,1.00,0
Pl_psbA,407,168,0,1.00,0
Pl_psbA,408,169,0,1.00,0
Pl_psbA,409,170,0,1.00,0
Pl_psbA,410,171,0,1.00,0
Pl_psbA,411,172,0,1.00,0
Pl_psbA,412,173,0,1.00,0
Pl_psbA,413,174,0,1.00,0
Pl_psbA,414,175,0,1.00,0
Pl_psbA,415,176,0,1.00,0
Pl_psbA,416,177,0,1.00,0
Pl_psbA,417,178,0,0.95,0
Pl_psbA,418,179,0,1.00,0
Pl_psbA,419,180,0,1.00,0
Pl_psbA,420,181,0,1.00,0
Pl_psbA,421,182,0,1.00,0
Pl_psbA,422,183,0,1.00,0
Pl_psbA,423,184,0,1.00,0
Pl_psbA,424,185,0,0.82,0
Pl_psbA,425,186,0,1.00,0
Pl_psbA,426,187,0,1.00,0
Pl_psbA,427,188,0,1.00,0
Pl_psbA,428,189,0,1.00,0
Pl_psbA,429,190,0,1.00,0
Pl_psbA,430,191,0,1.00,0
Pl_psbA,431,192,0,0.95,0
Pl_psbA,432,193,0,1.00,0
Pl_psbA,433,194,0,1.00,0
Pl_psbA,434,195,0,1.00,0
Pl_psbA,435,196,0,1.00,0
Pl_psbA,436,197,0,1.00,0
Pl_psbA,437,198,1,1.00,-6.00
Pl_psbA,438,199,0,1.00,0
Pl_psbA,439,200,0,0.77,0
Pl_psbA,440,201,0,0.70,0
Pl_psbA,441,202,1,1.00,8.00
Pl_psbA,442,203,0,1.00,0
Pl_psbA,443,204,0,1.00,0
Pl_psbA,444,205,0,1.00,0
Pl_psbA,445,206,0,1.00,0
Pl_psbA,446,207,0,1.00,0
Pl_psbA,447,208,0,1.00,0
Pl_psbA,448,209,0,1.00,0
Pl_psbA,449,210,0,0.95,0
Pl_psbA,450,211,0,1.00,0
Pl_psbA,451,212,0,1.00,0
Pl_psbA,452,213,0,1.00,0
Pl_psbA,453,214,0,1.00,0
Pl_psbA,454,215,0,1.00,0
Pl_psbA,455,216,0,1.00,0
Pl_psbA,456,217,0,1.00,0
Pl_psbA,457,218,0,1.00,0
Pl_psbA,458,219,0,1.00,0
Pl_psbA,459,220,0,1.00,0
Pl_psbA,460,221,0,0.95,0
Pl_psbA,461,222,0,1.00,0
Pl_psbA,462,223,0,1.00,0
Pl_psbA,463,224,0,1.00,0
Pl_psbA,464,225,0,0.95,0
Pl_psbA,465,226,1,0.95,2.07
Pl_psbA,466,227,0,1.00,0
Pl_psbA,467,228,0,1.00,0
Pl_psbA,468,229,0,0.72,0
Pl_psbA,469,230,0,0.90,0
Pl_psbA,470,231,0,0.65,0
Pl_psbA,471,232,1,0.95,0.90
Pl_psbA,472,233,0,1.00,0
Pl_psbA,473,234,0,0.68,0
Pl_psbA,474,235,0,1.00,0
Pl_psbA,475,236,0,0.64,0
Pl_psbA,476,237,0,0.95,0
Pl_psbA,477,238,0,1.00,0
Pl_psbA,478,239,0,0.84,0
Pl_psbA,479,240,0,0.95,0
Pl_psbA,480,241,0,1.00,0
Pl_psbA,481,242,0,1.00,0
Pl_psbA,482,243,0,1.00,0
Pl_psbA,483,244,1,0.90,1.76
Pl_psbA,484,245,0,1.00,0
Pl_psbA,485,246,0,1.00,0
Pl_psbA,486,247,0,1.00,0
Pl_psbA,487,248,0,0.95,0
Pl_psbA,488,249,0,1.00,0
Pl_psbA,489,250,0,0.95,0
Pl_psbA,490,251,0,1.00,0
Pl_psbA,491,252,0,1.00,0
Pl_psbA,492,253,0,1.00,0
Pl_psbA,493,254,0,0.95,0
Pl_psbA,494,255,0,1.00,0
Pl_psbA,495,256,0,0.95,0
Pl_psbA,496,257,0,1.00,0
Pl_psbA,497,258,0,1.00,0
Pl_psbA,498,259,0,1.00,0
Pl_psbA,499,260,0,0.95,0
Pl_psbA,500,261,0,1.00,0
Pl_psbA,501,262,0,1.00,0
Pl_psbA,502,263,0,1.00,0
Pl_psbA,503,264,0,1.00,0
Pl_psbA,504,265,0,1.00,0
Pl_psbA,505,266,0,1.00,0
Pl_psbA,506,267,0,1.00,0
Pl_psbA,507,268,0,1.00,0
Pl_psbA,508,269,0,1.00,0
Pl_psbA,509,270,0,1.00,0
Pl_psbA,510,271,0,0.77,0
Pl_psbA,511,272,0,1.00,0
Pl_psbA,512,273,0,1.00,0
Pl_psbA,513,274,0,1.00,0
Pl_psbA,514,275,0,0.95,0
Pl_psbA,515,276,0,1.00,0
Pl_psbA,516,277,0,0.77,0
Pl_psbA,517,278,0,0.62,0
Pl_psbA,518,279,0,1.00,0
Pl_psbA,519,280,0,1.00,0
Pl_psbA,520,281,0,1.00,0
Pl_psbA,521,282,0,0.74,0
Pl_psbA,522,283,0,0.90,0
Pl_psbA,523,284,0,1.00,0
Pl_psbA,524,285,0,1.00,0
Pl_psbA,525,286,0,0.73,0
Pl_psbA,526,287,0,1.00,0
Pl_psbA,527,288,0,0.83,0
Pl_psbA,528,289,0,0.71,0
Pl_psbA,529,290,0,0.85,0
Pl_psbA,530,291,0,0.71,0
Pl_psbA,531,292,0,0.79,0
Pl_psbA,532,293,0,1.00,0
Pl_psbA,533,294,0,1.00,0
Pl_psbA,534,295,0,1.00,0
Pl_psbA,535,296,0,1.00,0
Pl_psbA,536,297,0,1.00,0
Pl_psbA,537,298,0,1.00,0
Pl_psbA,538,299,0,1.00,0
Pl_psbA,539,300,0,1.00,0
Pl_psbA,540,301,0,0.95,0
Pl_psbA,541,302,0,1.00,0
Pl_psbA,542,303,0,1.00,0
Pl_psbA,543,304,0,1.00,0
Pl_psbA,544,305,1,1.00,1.00
Pl_psbA,545,306,0,1.00,0
Pl_psbA,546,307,0,0.95,0
Pl_psbA,547,308,0,0.95,0
Pl_psbA,548,309,0,1.00,0
Pl_psbA,549,310,0,0.95,0
Pl_psbA,550,311,0,0.77,0
Pl_psbA,551,312,0,1.00,0
Pl_psbA,552,313,0,0.95,0
Pl_psbA,553,314,0,0.95,0
Pl_psbA,554,315,0,0.95,0
Pl_psbA,555,316,0,0.95,0
Pl_psbA,556,317,0,0.95,0
Pl_psbA,557,318,0,1.00,0
Pl_psbA,558,319,0,1.00,0
Pl_psbA,559,320,0,1.00,0
Pl_psbA,560,321,0,0.95,0
Pl_psbA,561,322,0,0.68,0
Pl_psbA,562,323,0,1.00,0
Pl_psbA,563,324,0,1.00,0
Pl_psbA,564,325,0,0.87,0
Pl_psbA,565,326,0,0.78,0
Pl_psbA,566,327,0,1.00,0
Pl_psbA,567,328,0,1.00,0
Pl_psbA,568,329,0,0.89,0
Pl_psbA,569,330,0,1.00,0
Pl_psbA,570,331,0,1.00,0
Pl_psbA,571,332,0,1.00,0
Pl_psbA,572,333,0,1.00,0
Pl_psbA,573,334,0,1.00,0
Pl_psbA,574,335,0,1.00,0
Pl_psbA,575,336,0,1.00,0
Pl_psbA,576,337,1,1.00,4.00
Pl_psbA,577,338,0,1.00,0
Pl_psbA,578,339,0,1.00,0
Pl_psbA,579,340,0,1.00,0
Pl_psbA,580,341,0,1.00,0
Pl_psbA,581,342,0,1.00,0
Pl_psbA,582,343,0,1.00,0
Pl_psbA,583,344,0,1.00,0
Pl_psbA,584,345,0,1.00,0
Pl_psbB,116,1,0,0.92,0
Pl_psbB,117,2,1,0.70,0.53
Pl_psbB,118,3,0,0.97,0
Pl_psbB,119,4,0,0.97,0
Pl_psbB,120,5,0,0.97,0
Pl_psbB,121,6,0,0.89,0
Pl_psbB,122,7,0,0.97,0
Pl_psbB,123,8,1,0.97,0.97
Pl_psbB,124,9,0,0.97,0
Pl_psbB,125,10,1,0.89,-0.83
Pl_psbB,126,11,1,0.97,0.97
Pl_psbB,127,12,1,0.97,0.97
Pl_psbB,128,13,0,0.92,0
Pl_psbB,129,14,0,0.97,0
Pl_psbB,130,15,0,0.97,0
Pl_psbB,131,16,0,0.97,0
Pl_psbB,132,17,0,0.97,0
Pl_psbB,133,18,0,0.97,0
Pl_psbB,134,19,0,0.97,0
Pl_psbB,135,20,0,0.84,0
Pl_psbB,136,21,0,0.76,0
Pl_psbB,137,22,0,0.97,0
Pl_psbB,138,23,0,0.97,0
Pl_psbB,139,24,0,0.79,0
Pl_psbB,140,25,1,0.97,1.93
Pl_psbB,141,26,0,0.97,0
Pl_psbB,142,27,0,0.97,0
Pl_psbB,143,28,0,0.76,0
Pl_psbB,144,29,0,0.97,0
Pl_psbB,145,30,0,0.92,0
Pl_psbB,146,31,0,0.78,0
Pl_psbB,147,32,0,0.97,0
Pl_psbB,148,33,0,0.97,0
Pl_psbB,149,34,0,0.97,0
Pl_psbB,150,35,1,0.97,7.73
Pl_psbB,151,36,1,0.92,-0.03
Pl_psbB,152,37,0,0.97,0
Pl_psbB,153,38,0,0.97,0
Pl_psbB,154,39,0,0.97,0
Pl_psbB,155,40,0,0.92,0
Pl_psbB,156,41,0,0.97,0
Pl_psbB,157,42,0,0.89,0
Pl_psbB,158,43,1,0.76,-0.47
Pl_psbB,159,44,0,0.86,0
Pl_psbB,160,45,0,0.92,0
Pl_psbB,161,46,1,0.97,4.83
Pl_psbB,162,47,1,0.89,9.23
Pl_psbB,163,48,0,0.97,0
Pl_psbB,164,49,0,0.97,0
Pl_psbB,165,50,0,0.97,0
Pl_psbB,166,51,0,0.86,0
Pl_psbB,167,52,0,0.92,0
Pl_psbB,168,53,0,0.89,0
Pl_psbB,169,54,0,0.97,0
Pl_psbB,170,55,0,0.92,0
Pl_psbB,171,56,0,0.97,0
Pl_psbB,172,57,0,0.97,0
Pl_psbB,173,58,0,0.97,0
Pl_psbB,174,59,0,0.92,0
Pl_psbB,175,60,0,0.92,0
Pl_psbB,176,61,0,0.86,0
Pl_psbB,177,62,0,0.97,0
Pl_psbB,178,63,0,0.76,0
Pl_psbB,179,64,0,0.97,0
Pl_psbB,180,65,0,0.92,0
Pl_psbB,181,66,0,1.00,0
Pl_psbB,182,67,0,0.66,0
Pl_psbB,183,68,0,0.95,0
Pl_psbB,184,69,0,0.89,0
Pl_psbB,185,70,0,1.00,0
Pl_psbB,186,71,1,0.82,0.53
Pl_psbB,187,72,1,0.84,0.93
Pl_psbB,188,73,0,0.73,0
Pl_psbB,189,74,0,1.00,0
Pl_psbB,190,75,0,0.95,0
Pl_psbB,191,76,0,0.78,0
Pl_psbB,192,77,1,1.00,4.00
Pl_psbB,193,78,0,1.00,0
Pl_psbB,194,79,0,0.74,0
Pl_psbB,195,80,0,0.81,0
Pl_psbB,197,81,0,1.00,0
Pl_psbB,198,82,0,0.79,0
Pl_psbB,199,83,0,0.70,0
Pl_psbB,224,84,0,0.67,0
Pl_psbB,225,85,0,0.60,0
Pl_psbB,226,86,1,0.72,3.73
Pl_psbB,228,87,0,0.92,0
Pl_psbB,229,88,1,0.87,2.03
Pl_psbB,230,89,0,0.64,0
Pl_psbB,231,90,0,1.00,0
Pl_psbB,232,91,0,0.87,0
Pl_psbB,233,92,0,0.66,0
Pl_psbB,234,93,0,1.00,0
Pl_psbB,235,94,0,0.95,0
Pl_psbB,236,95,0,1.00,0
Pl_psbB,237,96,0,1.00,0
Pl_psbB,238,97,0,0.57,0
Pl_psbB,239,98,1,0.68,2.00
Pl_psbB,240,99,0,1.00,0
Pl_psbB,241,100,1,1.00,1.00
Pl_psbB,242,101,0,0.65,0
Pl_psbB,243,102,0,0.89,0
Pl_psbB,244,103,0,1.00,0
Pl_psbB,245,104,0,1.00,0
Pl_psbB,246,105,0,0.74,0
Pl_psbB,247,106,0,0.77,0
Pl_psbB,248,107,0,0.95,0
Pl_psbB,249,108,0,1.00,0
Pl_psbB,250,109,0,1.00,0
Pl_psbB,251,110,0,0.85,0
Pl_psbB,252,111,0,0.80,0
Pl_psbB,253,112,0,1.00,0
Pl_psbB,254,113,0,1.00,0
Pl_psbB,255,114,0,1.00,0
Pl_psbB,256,115,0,0.82,0
Pl_psbB,257,116,0,0.92,0
Pl_psbB,258,117,0,1.00,0
Pl_psbB,259,118,0,1.00,0
Pl_psbB,260,119,0,1.00,0
Pl_psbB,261,120,0,0.89,0
Pl_psbB,262,121,0,0.87,0
Pl_psbB,263,122,0,1.00,0
Pl_psbB,264,123,0,0.82,0
Pl_psbB,265,124,0,0.90,0
Pl_psbB,266,125,0,0.70,0
Pl_psbB,267,126,1,0.90,2.00
Pl_psbB,268,127,0,0.92,0
Pl_psbB,269,128,0,0.85,0
Pl_psbB,270,129,0,0.71,0
Pl_psbB,271,130,0,0.78,0
Pl_psbB,272,131,1,0.67,-3.10
Pl_psbB,273,132,0,0.95,0
Pl_psbB,274,133,0,1.00,0
Pl_psbB,275,134,0,1.00,0
Pl_psbB,276,135,0,0.95,0
Pl_psbB,277,136,0,0.95,0
Pl_psbB,278,137,0,0.84,0
Pl_psbB,279,138,0,1.00,0
Pl_psbB,280,139,0,1.00,0
Pl_psbB,281,140,0,1.00,0
Pl_psbB,282,141,0,1.00,0
Pl_psbB,283,142,0,1.00,0
Pl_psbB,284,143,1,0.71,-1.37
Pl_psbB,285,144,0,1.00,0
Pl_psbB,286,145,0,0.79,0
Pl_psbB,287,146,0,0.78,0
Pl_psbB,288,147,0,0.67,0
Pl_psbB,289,148,0,0.87,0
Pl_psbB,290,149,0,1.00,0
Pl_psbB,291,150,0,0.92,0
Pl_psbB,292,151,0,0.95,0
Pl_psbB,293,152,0,1.00,0
Pl_psbB,294,153,0,1.00,0
Pl_psbB,295,154,1,0.90,-0.97
Pl_psbB,296,155,1,0.95,-1.77
Pl_psbB,297,156,0,1.00,0
Pl_psbB,298,157,0,0.72,0
Pl_psbB,299,158,0,0.90,0
Pl_psbB,300,159,0,1.00,0
Pl_psbB,301,160,0,0.55,0
Pl_psbB,302,161,0,0.84,0
Pl_psbB,303,162,0,1.00,0
Pl_psbB,304,163,0,1.00,0
Pl_psbB,305,164,0,1.00,0
Pl_psbB,306,165,0,0.89,0
Pl_psbB,307,166,0,1.00,0
Pl_psbB,308,167,0,0.82,0
Pl_psbB,309,168,0,1.00,0
Pl_psbB,310,169,0,1.00,0
Pl_psbB,311,170,0,0.72,0
Pl_psbB,312,171,0,0.87,0
Pl_psbB,313,172,0,0.90,0
Pl_psbB,314,173,0,0.63,0
Pl_psbB,315,174,0,0.84,0
Pl_psbB,316,175,0,0.95,0
Pl_psbB,317,176,0,0.66,0
Pl_psbB,318,177,1,0.95,4.00
Pl_psbB,319,178,0,0.76,0
Pl_psbB,320,179,1,0.76,-0.67
Pl_psbB,321,180,1,0.95,0.93
Pl_psbB,322,181,0,0.78,0
Pl_psbB,323,182,0,1.00,0
Pl_psbB,324,183,0,0.67,0
Pl_psbB,325,184,0,0.95,0
Pl_psbB,326,185,0,0.95,0
Pl_psbB,327,186,1,0.70,1.07
Pl_psbB,328,187,1,0.66,0.53
Pl_psbB,329,188,0,0.95,0
Pl_psbB,330,189,0,0.95,0
Pl_psbB,331,190,0,0.82,0
Pl_psbB,332,191,1,1.00,11.00
Pl_psbB,333,192,0,0.89,0
Pl_psbB,334,193,0,0.87,0
Pl_psbB,335,194,0,0.95,0
Pl_psbB,336,195,0,0.89,0
Pl_psbB,337,196,0,0.95,0
Pl_psbB,338,197,0,0.78,0
Pl_psbB,339,198,0,0.92,0
Pl_psbB,340,199,0,0.81,0
Pl_psbB,341,200,0,1.00,0
Pl_psbB,342,201,0,1.00,0
Pl_psbB,343,202,0,0.90,0
Pl_psbB,344,203,0,0.95,0
Pl_psbB,345,204,0,1.00,0
Pl_psbB,346,205,0,1.00,0
Pl_psbB,347,206,0,0.60,0
Pl_psbB,348,207,0,0.56,0
Pl_psbB,349,208,1,1.00,8.00
Pl_psbB,350,209,1,0.69,0.73
Pl_psbB,351,210,0,0.74,0
Pl_psbB,352,211,0,0.95,0
Pl_psbB,353,212,0,0.95,0
Pl_psbB,354,213,0,0.55,0
Pl_psbB,355,214,0,0.95,0
Pl_psbB,356,215,0,1.00,0
Pl_psbB,357,216,1,0.87,1.00
Pl_psbB,358,217,0,0.60,0
Pl_psbB,359,218,0,0.71,0
Pl_psbB,360,219,0,1.00,0
Pl_psbB,361,220,0,1.00,0
Pl_psbB,362,221,0,0.87,0
Pl_psbB,363,222,0,0.85,0
Pl_psbB,364,223,0,0.95,0
Pl_psbB,365,224,1,0.95,3.93
Pl_psbB,366,225,0,0.95,0
Pl_psbB,367,226,1,0.76,4.30
Pl_psbB,368,227,0,0.82,0
Pl_psbB,369,228,0,0.95,0
Pl_psbB,370,229,0,0.95,0
Pl_psbB,371,230,0,0.95,0
Pl_psbB,372,231,0,0.95,0
Pl_psbB,373,232,0,0.92,0
Pl_psbB,374,233,0,0.95,0
Pl_psbB,375,234,0,1.00,0
Pl_psbB,376,235,0,0.95,0
Pl_psbB,377,236,0,1.00,0
Pl_psbB,378,237,0,1.00,0
Pl_psbB,379,238,0,0.95,0
Pl_psbB,380,239,0,1.00,0
Pl_psbB,381,240,0,1.00,0
Pl_psbB,382,241,0,1.00,0
Pl_psbB,383,242,1,0.73,3.23
Pl_psbB,384,243,0,1.00,0
Pl_psbB,385,244,1,1.00,1.00
Pl_psbB,386,245,0,1.00,0
Pl_psbB,387,246,0,0.85,0
Pl_psbB,388,247,0,0.80,0
Pl_psbB,389,248,0,1.00,0
Pl_psbB,390,249,0,0.95,0
Pl_psbB,391,250,1,0.77,4.00
Pl_psbB,392,251,1,0.83,4.20
Pl_psbB,393,252,0,0.60,0
Pl_psbB,394,253,0,0.95,0
Pl_psbB,395,254,0,0.95,0
Pl_psbB,396,255,1,0.95,3.90
Pl_psbB,397,256,0,1.00,0
Pl_psbB,398,257,0,1.00,0
Pl_psbB,399,258,0,1.00,0
Pl_psbB,400,259,0,0.72,0
Pl_psbB,401,260,1,0.95,0.93
Pl_psbB,402,261,0,0.82,0
Pl_psbB,403,262,0,0.95,0
Pl_psbB,404,263,0,1.00,0
Pl_psbB,405,264,0,0.79,0
Pl_psbB,406,265,0,0.95,0
Pl_psbB,407,266,0,1.00,0
Pl_psbB,408,267,0,0.95,0
Pl_psbB,409,268,0,1.00,0
Pl_psbB,410,269,1,1.00,10.00
Pl_psbB,411,270,0,1.00,0
Pl_psbB,412,271,0,1.00,0
Pl_psbB,413,272,0,1.00,0
Pl_psbB,414,273,0,0.95,0
Pl_psbB,415,274,0,1.00,0
Pl_psbB,416,275,0,1.00,0
Pl_psbB,417,276,0,0.80,0
Pl_psbB,418,277,0,0.90,0
Pl_psbB,419,278,0,0.92,0
Pl_psbB,420,279,0,1.00,0
Pl_psbB,421,280,0,0.90,0
Pl_psbB,422,281,0,0.95,0
Pl_psbB,423,282,0,1.00,0
Pl_psbB,424,283,0,0.87,0
Pl_psbB,425,284,0,0.84,0
Pl_psbB,426,285,0,0.80,0
Pl_psbB,427,286,0,0.82,0
Pl_psbB,428,287,0,0.95,0
Pl_psbB,431,288,0,0.67,0
Pl_psbB,432,289,0,0.73,0
Pl_psbB,433,290,0,0.51,0
Pl_psbB,434,291,0,0.67,0
Pl_psbB,435,292,0,0.87,0
Pl_psbB,436,293,0,0.62,0
Pl_psbB,437,294,1,0.87,-0.90
Pl_psbB,438,295,0,0.61,0
Pl_psbB,439,296,0,0.69,0
Pl_psbB,440,297,0,0.60,0
Pl_psbB,441,298,0,0.87,0
Pl_psbB,442,299,0,0.95,0
Pl_psbB,443,300,0,0.80,0
Pl_psbB,444,301,0,0.53,0
Pl_psbB,445,302,0,0.84,0
Pl_psbB,446,303,0,1.00,0
Pl_psbB,447,304,0,0.82,0
Pl_psbB,448,305,0,1.00,0
Pl_psbB,449,306,0,1.00,0
Pl_psbB,450,307,1,0.95,0.97
Pl_psbB,451,308,0,0.95,0
Pl_psbB,452,309,0,1.00,0
Pl_psbB,453,310,0,1.00,0
Pl_psbB,454,311,0,1.00,0
Pl_psbB,455,312,1,0.84,-0.80
Pl_psbB,456,313,0,1.00,0
Pl_psbB,457,314,0,0.95,0
Pl_psbB,458,315,0,1.00,0
Pl_psbB,459,316,0,1.00,0
Pl_psbB,460,317,0,1.00,0
Pl_psbB,461,318,0,1.00,0
Pl_psbB,462,319,0,1.00,0
Pl_psbB,463,320,0,1.00,0
Pl_psbB,464,321,0,1.00,0
Pl_psbB,465,322,0,1.00,0
Pl_psbB,466,323,0,1.00,0
Pl_psbB,467,324,1,0.79,3.67
Pl_psbB,468,325,0,1.00,0
Pl_psbB,469,326,0,0.84,0
Pl_psbB,470,327,0,0.95,0
Pl_psbB,471,328,1,0.74,-2.77
Pl_psbB,472,329,0,0.84,0
Pl_psbB,473,330,0,1.00,0
Pl_psbB,474,331,0,1.00,0
Pl_psbB,475,332,0,1.00,0
Pl_psbB,476,333,0,0.95,0
Pl_psbB,477,334,0,0.95,0
Pl_psbB,478,335,0,0.77,0
Pl_psbB,479,336,0,0.78,0
Pl_psbB,480,337,0,1.00,0
Pl_psbB,481,338,0,0.95,0
Pl_psbB,482,339,0,1.00,0
Pl_psbB,483,340,0,0.95,0
Pl_psbB,484,341,1,0.80,1.03
Pl_psbB,485,342,0,0.62,0
Pl_psbB,486,343,0,1.00,0
Pl_psbB,488,344,0,0.85,0
Pl_psbB,489,345,0,0.74,0
Pl_psbB,490,346,0,0.71,0
Pl_psbB,491,347,0,0.90,0
Pl_psbB,492,348,1,0.90,0.93
Pl_psbB,493,349,1,0.95,1.97
Pl_psbB,494,350,0,1.00,0
Pl_psbB,495,351,0,0.67,0
Pl_psbB,496,352,0,1.00,0
Pl_psbB,497,353,0,1.00,0
Pl_psbB,498,354,0,1.00,0
Pl_psbB,499,355,0,0.95,0
Pl_psbB,500,356,0,1.00,0
Pl_psbB,501,357,0,0.77,0
Pl_psbB,502,358,0,1.00,0
Pl_psbB,503,359,0,1.00,0
Pl_psbB,504,360,0,1.00,0
Pl_psbB,505,361,0,1.00,0
Pl_psbB,506,362,0,1.00,0
Pl_psbB,507,363,0,1.00,0
Pl_psbB,508,364,0,1.00,0
Pl_psbB,509,365,0,0.79,0
Pl_psbB,510,366,0,1.00,0
Pl_psbB,511,367,0,0.76,0
Pl_psbB,512,368,0,1.00,0
Pl_psbB,513,369,0,0.82,0
Pl_psbB,514,370,0,0.82,0
Pl_psbB,515,371,0,1.00,0
Pl_psbB,516,372,1,0.79,-3.77
Pl_psbB,517,373,0,0.71,0
Pl_psbB,518,374,0,0.95,0
Pl_psbB,519,375,0,1.00,0
Pl_psbB,520,376,0,1.00,0
Pl_psbB,521,377,0,0.87,0
Pl_psbB,522,378,0,0.95,0
Pl_psbB,523,379,0,1.00,0
Pl_psbB,524,380,0,1.00,0
Pl_psbB,525,381,0,0.95,0
Pl_psbB,526,382,0,0.95,0
Pl_psbB,527,383,0,0.95,0
Pl_psbB,528,384,0,1.00,0
Pl_psbB,529,385,0,0.90,0
Pl_psbB,530,386,0,1.00,0
Pl_psbB,531,387,0,1.00,0
Pl_psbB,532,388,0,0.89,0
Pl_psbB,533,389,0,1.00,0
Pl_psbB,534,390,0,1.00,0
Pl_psbB,535,391,0,0.90,0
Pl_psbB,536,392,0,1.00,0
Pl_psbB,537,393,0,1.00,0
Pl_psbB,538,394,1,0.67,4.70
Pl_psbB,539,395,0,0.62,0
Pl_psbB,540,396,1,0.47,-1.33
Pl_psbB,541,397,0,0.95,0
Pl_psbB,542,398,0,0.90,0
Pl_psbB,543,399,0,1.00,0
Pl_psbB,544,400,0,1.00,0
Pl_psbB,545,401,1,0.82,-1.00
Pl_psbB,546,402,0,0.90,0
Pl_psbB,547,403,1,0.84,-3.87
Pl_psbB,548,404,1,0.95,7.73
Pl_psbB,549,405,0,0.69,0
Pl_psbB,550,406,0,0.54,0
Pl_psbB,551,407,0,0.84,0
Pl_psbB,552,408,0,0.60,0
Pl_psbB,553,409,0,0.95,0
Pl_psbB,554,410,0,0.83,0
Pl_psbB,555,411,0,0.74,0
Pl_psbB,556,412,0,0.76,0
Pl_psbB,557,413,1,1.00,1.00
Pl_psbB,558,414,0,1.00,0
Pl_psbB,559,415,0,0.90,0
Pl_psbB,560,416,0,0.81,0
Pl_psbB,561,417,0,1.00,0
Pl_psbB,562,418,0,1.00,0
Pl_psbB,563,419,0,0.89,0
Pl_psbB,564,420,0,0.89,0
Pl_psbB,565,421,0,1.00,0
Pl_psbB,566,422,0,0.95,0
Pl_psbB,567,423,0,1.00,0
Pl_psbB,568,424,0,0.95,0
Pl_psbB,569,425,0,0.78,0
Pl_psbB,570,426,0,0.90,0
Pl_psbB,571,427,0,0.85,0
Pl_psbB,572,428,0,0.92,0
Pl_psbB,573,429,0,1.00,0
Pl_psbB,574,430,0,1.00,0
Pl_psbB,575,431,0,0.64,0
Pl_psbB,576,432,0,0.79,0
Pl_psbB,577,433,1,1.00,0.00
Pl_psbB,578,434,0,0.67,0
Pl_psbB,579,435,0,1.00,0
Pl_psbB,580,436,0,1.00,0
Pl_psbB,581,437,0,1.00,0
Pl_psbB,582,438,0,1.00,0
Pl_psbB,583,439,0,1.00,0
Pl_psbB,584,440,0,1.00,0
Pl_psbB,585,441,0,0.89,0
Pl_psbB,586,442,0,1.00,0
Pl_psbB,587,443,0,0.90,0
Pl_psbB,588,444,0,1.00,0
Pl_psbB,589,445,0,0.95,0
Pl_psbB,590,446,0,1.00,0
Pl_psbB,591,447,0,0.78,0
Pl_psbB,592,448,0,1.00,0
Pl_psbB,593,449,0,0.95,0
Pl_psbB,594,450,1,0.87,1.97
Pl_psbB,595,451,0,1.00,0
Pl_psbB,596,452,1,0.73,-0.20
Pl_psbB,597,453,0,0.76,0
Pl_psbB,598,454,0,0.87,0
Pl_psbB,599,455,1,0.95,-3.97
Pl_psbB,600,456,0,1.00,0
Pl_psbB,601,457,1,0.74,1.00
